code,title,release_date,runtime,estimated_budget,estimated_income,distributor_id
0067975,What's the Matter With Helen?,1979-01-17,101,,,174319
0054847,El Cid,1956-07-14,184,6200000,30000000,1588593
0042539,Halls of Montezuma,1930-06-18,113,,2650000,170318
0041386,The Fountainhead,1967-04-15,114,,,34052
0005311,Fatty and the Broadway Stars,2003-10-23,20,,,4423092
0348593,The Door in the Floor,1929-02-28,111,7500000,6715070,408350
0026632,Little Big Shot,1957-02-28,78,,,34052
0023906,Convention City,1987-02-26,69,239000,,34052
0129196,Legong: Dance of the Virgins,2002-12-23,65,,,22918
0119242,Genealogies of a Crime,2008-12-09,114,3700000,1237130,2419317
0051139,Untamed Youth,1958-03-16,80,,,34052
0081178,The Monster Club,1981-09-13,97,,,2140605
0065737,Fragment of Fear,1989-04-08,94,,,175634
0050296,Decision at Sundown,1955-11-26,77,,,175634
0086884,The Ambassador,2014-09-07,97,,,740359
0106864,A Family Torn Apart,1925-08-09,98,,,21780
0102178,K2,2006-09-27,104,,3043000,22918
0114663,Three Wishes,2000-09-20,115,10000000,7025500,3551735
0038937,Shock,1972-05-22,70,350000,,170318
0024761,What Price Innocence?,2012-03-15,64,,,175634
0014218,Love Nest,1974-08-08,20,,,10574
0143197,Un crisantemo estalla en cinco esquinas,2013-06-11,83,,,9677656
0035965,Hands Across the Border,1964-01-14,72,,,405370
0042832,Panic in the Streets,1992-02-08,96,1400000,,170318
0312329,Against the Ropes,1957-10-19,111,39000000,6614280,22918
0040683,Paris 1900,1967-08-24,74,,,19914669
0079437,Last Embrace,1980-11-21,102,,1537120,174319
0100306,Orpheus Descending,1943-06-20,117,,,77825
0099291,Come See the Paradise,1987-07-02,138,15000000,947306,170318
0082405,The Four Seasons,1967-05-23,107,6500000,50427600,170326
0059674,The Sandpiper,1977-09-25,117,5000000,13691100,58819
0028986,Heart of the Rockies,1978-07-30,67,,,405370
0449851,The Valet,1954-11-04,86,,29300000,188844
0258000,Panic Room,1933-06-23,112,48000000,196400000,175634
0055438,The Shadow of the Cat,2010-06-23,79,,,312122
0096463,Working Girl,1995-08-01,114,28600000,102953000,170318
0021144,Midnight Mystery,1947-03-07,65,,,36437899
0119657,Men with Guns,1998-06-26,127,2300000,910773,408358
0077504,The End,1946-02-04,100,,44917200,174319
0040695,Pitfall,1935-07-23,86,1000000,,174319
0037075,Ministry of Fear,1985-10-10,86,,,22918
0059125,Dr. Terror's House of Horrors,1990-10-17,98,,,22918
0066434,THX 1138,1987-12-06,86,777777,2400000,34052
0028604,Bar-Z Bad Men,1967-08-09,57,,,405370
0037604,The Clock,1930-10-12,90,1560000,2783000,58819
0020217,New York Nights,1945-12-09,81,,,174319
0046333,So Big,1978-08-23,101,,2000000,34052
0044811,Secrets of Women,1936-02-05,103,,,8073395
0110115,Imaginary Crimes,1952-04-12,107,,,34052
0323013,लक्ष्य,2001-06-04,187,,,10055501
0051754,I Accuse!,1985-01-10,99,1768000,665000,58819
0796314,A Dog's Breakfast,2015-06-22,88,120000,,58819
0301050,Bolivia,1989-12-03,75,,,9363692
0059454,Mister Moses,1996-01-02,113,,1250000,174319
0030652,The Rage of Paris,2016-09-29,78,,,170326
0039994,Wild Harvest,2011-04-12,92,,2550000,22918
0042899,Rocky Mountain,1955-04-02,83,,,34052
0006668,Fatty and Mabel Adrift,1974-07-04,34,,,4423092
0005074,The Champion,1990-01-14,33,,,189204
0079640,North Dallas Forty,2003-10-09,119,,26079300,22918
0120710,In Dreams,1982-01-23,98,30000000,12000000,33610795
0119053,Almost Heroes,1964-09-22,95,,6100000,34052
0452624,The Good German,1941-09-09,105,32000000,5914910,34052
0101492,Body Parts,1952-10-25,88,10000000,9188150,22918
0083951,The Flight of Dragons,1955-12-14,92,,,62027
0041871,Shockproof,1955-04-27,79,,,175634
0078950,The Champ,1955-12-16,122,,30441700,58819
0072411,Winter Kill,1959-11-02,94,,,62027
0025124,Flirtation Walk,1958-06-25,97,,,540849
0094226,The Untouchables,2013-10-30,119,25000000,106200000,22918
0018311,The Red Mill,1966-02-07,70,,,58819
0041694,No Man of Her Own,1923-01-19,98,,,22918
0003758,Caught in a Cabaret,1971-07-06,30,,,730625
0060880,The Quiller Memorandum,1929-02-17,105,,1500000,312122
0089504,Lost in America,1951-02-22,91,,10179000,34052
0093894,The Running Man,1934-01-09,101,27000000,38122100,664762
0028523,Yellowstone,1988-04-12,63,,,170326
0474548,Ontarjatra,1942-02-13,85,,,8767385
0357054,The Last Shot,1949-11-24,93,8000000,464000,1475269
0073293,Lies My Father Told Me,2007-02-27,102,,,175634
0125779,Helle for Helene,1987-01-24,88,,,1024421
0031385,"Goodbye, Mr. Chips",1966-12-27,114,1051000,3252000,58819
0004011,Getting Acquainted,1967-10-28,16,,,2832764
0116905,Lone Star,2001-02-18,135,3000000,12409000,408358
0064035,The Appointment,2008-06-15,115,,,58819
0101531,Cadence,1928-02-16,97,,2070870,408368
0048191,I'll Cry Tomorrow,1996-08-29,117,2147000,7727000,58819
0105236,Reservoir Dogs,1924-09-14,99,1200000,2800000,74996
0117891,A Thin Line Between Love and Hate,1934-11-25,108,8000000,34746100,3551735
0083041,Second-Hand Hearts,1962-08-04,102,,,22918
0068786,Junior Bonner,1946-07-07,100,3200000,2800000,58819
0829193,Honeydripper,1993-01-07,123,,,9825649
0020943,Guilty?,1935-12-15,67,,,175634
0003760,Caught in the Rain,1963-08-14,16,,,2832764
0119994,Red Corner,1948-04-07,122,48000000,22415400,58819
0046994,Four Guns to the Border,1966-04-02,83,,,170326
0081414,Resurrection,1945-10-26,103,,,170326
0032618,I Take This Oath,1920-09-29,64,,,1668412
0020514,The Trespasser,1984-05-04,90,,,174319
0107808,A Perfect World,1948-06-20,138,30000000,135131000,34052
0040333,Eyes of Texas,2001-01-10,54,,,405370
0089079,Eleni,1958-03-02,114,7000000,305102,34052
0052311,Touch of Evil,2003-11-18,95,829000,2237660,170326
1956697,Vettai,1977-12-06,168,,,43527657
0036855,Gaslight,1993-02-08,114,2068000,4613000,58819
0004518,Recreation,1926-01-18,7,,,2832764
0045920,It Came from Outer Space,1963-06-18,81,800000,1600000,170326
0037296,Song of Nevada,1926-11-06,54,,,405370
0036710,Chip Off the Old Block,1978-09-22,71,,,170326
0105466,Stay Tuned,1998-09-26,88,,10736400,34052
0095836,Patty Hearst,1985-12-01,108,,1223330,3386891
0034399,A Woman's Face,1990-01-21,105,1343000,1907000,58819
0084690,Six Pack,1957-02-06,108,20226000,,170318
0067800,Straw Dogs,1986-04-12,113,2200000,8000000,23152008
0112435,The Baby-Sitters Club: Music from the Motion Picture,1959-12-16,85,6500000,9685980,175634
0078736,Agatha,1973-10-14,98,,,34052
0108065,Searching for Bobby Fischer,2001-09-24,110,,7266380,22918
0040210,Canon City,1920-11-24,82,424000,1200000,2339219
0026455,Harmony Lane,2007-11-24,89,,,9647427
0116269,Faithful,1969-12-09,91,13000000,9789900,408368
0035009,The Mad Monster,1966-06-28,77,,,1668412
0096926,The Big Picture,1957-11-14,100,5000000,117463,175634
0111112,The Secret of Roan Inish,1945-05-03,103,5700000,6159270,1592896
0097332,Far from Home,1998-02-01,86,,11859,10953647
0011071,Convict 13,1952-02-11,20,,,1878891
0029915,Billy the Kid Returns,2012-02-26,53,,,405370
0032487,Forty Little Mothers,2000-05-07,90,,,58819
0102898,Shakes the Clown,1939-03-18,87,1400000,,925713
0097314,The Experts,1927-05-27,94,3000000,169203,22918
0026824,One Run Elmer,1991-03-05,19,,,58819
0030321,Kidnapped,1985-07-07,85,3000000,,170318
0063531,Hagbard and Signe,1945-10-22,100,,,19496592
0029508,S O S Coast Guard,1940-03-13,71,107217,,405370
0096256,They Live,1951-03-05,94,3000000,13000000,170326
0079384,"Just You and Me, Kid",1972-11-07,95,,,175634
0122196,On Our Selection,1983-05-07,99,,,35992623
0173772,My Voyage to Italy,2003-01-25,246,,,74996
0088851,The Bride,1989-01-18,118,,3558670,175634
0019307,Ransom,1927-01-07,58,,,175634
0088888,Cat on a Hot Tin Roof,1965-07-01,107,2345000,11285000,58819
0119051,The Edge,2014-02-27,117,,43312300,170318
0037136,None Shall Escape,1949-01-18,85,,,175634
0091817,Rad,1968-03-08,93,11000000,2015880,664762
0956038,Nights in Rodanthe,1995-01-13,97,,84375100,34052
0069097,"Play It Again, Sam",1944-01-09,85,,,22918
0035784,Dead Men Walk,2005-09-23,64,,,1668412
0062883,The Detective,1951-10-09,114,4490000,6500000,170318
0308840,Samsaram Adhu Minsaram,1963-03-16,138,,,10485092
0284067,"Down from the Mountain: Live Concert Performances by the Artists & Musicians of O Brother, Where Art Thou?",2014-08-08,94,,,996674
0105885,Zebrahead,1958-09-08,100,,1468300,948326
0112443,Bad Company,1935-04-19,108,,3674840,1475269
0376890,Silver City,1922-11-08,128,,1384400,547298
0293654,Todas las azafatas van al cielo,1925-11-11,93,,,9677656
0037678,Escape in the Fog,1973-07-07,65,,,175634
0033660,The Ghost Train,1922-06-03,85,,,10725554
0079180,The Frisco Kid,1999-06-11,119,9200000,9600000,34052
0072189,Son of Dracula,1950-06-11,90,,,4350534
0065988,Little Big Man,1993-08-27,139,15000000,31559600,23211895
0037000,Lady in the Dark,2013-08-23,100,3000000,,22918
0012253,Hard Luck,1949-03-14,22,,,1878891
0023395,Rich and Strange,2004-05-25,83,,,3993800
0449086,Dominion: Prequel to the Exorcist,1970-02-13,117,30000000,251495,34052
0088184,Stranger Than Paradise,1957-06-27,89,100000,2436000,1592896
0026252,Curly Top,1958-11-04,74,,,170318
0117002,Mary Reilly,1943-01-10,108,47000000,12379400,664762
0094056,Street Smart,1942-07-17,97,6000000,1119110,740359
0364045,Taking Lives,1978-07-29,103,45000000,65400000,34052
0108179,La Soif de l'or,1992-04-29,81,,11384200,188844
0011656,The Scarecrow,1975-12-24,19,,,1878891
0106536,The Cemetery Club,1992-07-22,106,,6011740,1475269
0042826,Outside the Wall,1994-10-31,80,,,170326
0035208,Prairie Pals,2001-08-30,58,,,1668412
0068152,$,2011-11-16,121,,,175634
0037368,This Is the Life,2000-12-02,87,,,170326
0030169,Gangs of New York,2014-05-14,67,,,405370
0479651,Dasavathaaram,1994-08-24,185,,,10627754
0039157,Apache Rose,1961-03-19,54,,,405370
0167423,Diamonds,1976-03-15,91,,,74996
0057700,The Yellow Canary,1984-03-01,93,,,170318
0090567,52,1982-02-22,110,,5186650,740359
0318523,Un Oso Rojo,1952-07-18,95,,,9363692
0060877,Queen of Blood,2010-07-05,81,,17300000,203231
0047688,Young at Heart,1953-02-13,117,,2500000,34052
0097328,Family Business,1967-01-02,110,,12195700,664762
0096466,The Wrong Guys,1970-03-26,86,,1152790,2065670
0053440,I Aim at the Stars,1983-09-20,107,,,175634
0043792,The Mating Season,1976-08-14,101,,1625000,22918
0292490,Dil Chahta Hai,1951-07-26,184,,,10055501
0097523,"Honey, I Shrunk the Kids",1924-09-11,280,,281387000,172899
0031054,Arrest Bulldog Drummond,1969-12-08,57,,,22918
0003923,Face on the Bar Room Floor,1962-05-30,14,,,2832764
0021040,Ladies of Leisure,1980-07-15,99,,,175634
0046436,The Titfield Thunderbolt,1959-02-02,84,,,10725554
0075704,Audrey Rose,1920-03-10,113,,2000000,174319
0451787,क्योंकि,2005-02-24,156,,,218723
0046885,Cry Vengeance,1930-10-27,83,,,1588593
0027043,Stolen Harmony,1988-08-20,80,,,22918
0451803,Maine Pyaar Kyun Kiya?,2011-09-12,145,,,22416136
0217055,Something's Got to Give,1980-04-13,37,,,170318
0021799,Dirigible,1968-05-27,100,650000,,175634
0047575,They Rode West,1953-03-19,84,,,175634
0061591,"Don't Raise the Bridge, Lower the River",1968-12-20,99,,1100000,175634
0010726,The Spiders,1922-01-07,137,,,5037674
0338216,Lucky You,1927-03-19,124,55000000,8382480,34052
0067817,T.R. Baskin,1949-10-18,90,,,22918
0089034,The Doctor and the Devils,1971-12-31,93,,147070,170318
0027693,Grand Slam Opera,1971-06-21,20,,,174319
0047831,Angela,1924-07-07,81,,,170318
0776024,The Million Eyes of Sumuru,2015-03-06,95,,,203231
0085482,El Norte,1953-06-22,139,800000,,29697498
0105108,Past Midnight,2006-11-07,100,,,2065245
0011960,The Wild Cat,1979-04-16,82,,,736529
0042242,Between Midnight and Dawn,1950-02-20,89,,,175634
0064381,"Goodbye, Columbus",1959-07-24,102,1500000,22939800,22918
0100129,Meet the Applegates,1934-03-08,90,5000000,485772,2065670
0044420,The Big Trees,1987-09-21,89,,,34052
0776185,Moon Zero Two,2001-05-23,100,,,3993800
0119311,Hoodlum,1970-01-22,130,30000000,23461000,174319
0041859,The Set-Up,1930-12-13,72,,,36437899
0051581,Enchanted Island,1920-06-30,94,,,34052
0096271,A Time of Destiny,2016-02-27,118,8500000,1212490,175634
0052946,http://dbpedia.org/resource/John_Paul_Jones,2006-06-06,126,,1000000,34052
0005312,Fatty's Chance Acquaintance,1964-12-02,13,,,2832764
0028219,Satan Met a Lady,2012-09-15,74,,,34052
0004282,Mabel's Married Life,1922-02-08,17,,,2832764
0004108,His Trysting Place,1930-10-28,32,,,2832764
0032448,Escape to Glory,1950-03-14,64,,,175634
0064638,Marlowe,2004-04-17,96,,,58819
0092732,Castaway,1952-10-02,117,,,740359
0039504,Ivy,2007-10-09,99,,,170326
0065079,Tell Them Willie Boy Is Here,1973-08-23,98,,2411580,170326
0064743,Number One,1981-08-10,105,1100000,1000000,174319
0065207,Where Eagles Dare,1993-12-03,155,7700000,21000000,58819
0055453,The Sins of Rachel Cade,1968-02-27,124,,,34052
0032717,Little Men,1965-05-02,84,,,36437899
0092822,Dancers,1951-12-31,82,,1190420,740359
0110583,Moving the Mountain,1942-12-08,83,,,673079
1129442,Transporter 3,1947-05-10,104,30000000,108980000,996674
0047844,At Gunpoint,1997-08-25,81,,1000000,1588593
0034281,They Met in Bombay,1926-12-13,92,1380000,2515000,58819
0053453,The Wonderful Country,1984-11-01,98,,1000000,174319
0091495,Matador,1933-08-20,110,,210318,408358
0013496,Phantom,1923-11-06,125,,,5037674
0004194,The Knockout,1930-04-01,27,,,2832764
0327554,Catwoman,1986-04-02,104,100000000,82100000,34052
0055429,The Strange Countess,2008-10-10,94,,,8790194
0031505,Jamaica Inn,2007-07-16,108,,,22918
0118531,187,1932-03-16,120,20000000,5716080,34052
0038199,Two O'Clock Courage,1967-07-08,68,,,36437899
0317648,Hidalgo,1968-01-02,136,40000000,108100000,1475269
0193462,Resurrection,1971-06-20,103,,,170326
0972883,Red,1946-10-13,93,,10731,1582565
0114888,The Walking Dead,1979-05-31,88,,6014340,3551735
0202677,The Way of the Gun,2006-07-05,119,21000000,13069700,706664
0034119,Robbers of the Range,1923-10-16,61,,,36437899
0272207,Narc,1947-06-18,102,6500000,12600000,22918
0014341,Our Hospitality,1947-05-16,74,,,58819
0055257,One-Eyed Jacks,2005-05-31,141,6000000,4300000,22918
0023603,Tomalio,1955-02-22,21,,,34052
0061784,Hot Rods to Hell,1926-07-21,100,,1268000,58819
0045645,Conquest of Cochise,1945-12-28,70,,,175634
0011508,Neighbors,1933-03-09,18,,,1878891
0097438,Gleaming the Cube,1961-05-02,105,,,170318
0000068,Thunder Over the Plains,1985-01-02,82,,,34052
0028443,Under Your Spell,1933-09-30,62,,,170318
0049117,D-Day the Sixth of June,1923-06-26,106,2075000,1950000,170318
0039761,Repeat Performance,1934-08-02,91,600000,,2339219
0132477,October Sky,1970-01-13,109,25000000,34700000,170326
0005316,Fatty's Reckless Fling,1966-12-29,13,,,2832764
0988849,Donkey Punch,1934-10-29,99,,,1582565
0024122,His Double Life,1972-09-09,68,,,22918
0023059,In the Dough,1931-09-01,22,,,34052
0029995,The Citadel,1957-04-05,110,1012000,1611000,58819
0093029,Five Corners,1952-06-21,90,5500000,,1636256
0067588,Play Misty for Me,1924-02-05,102,725000,10600000,170326
0005489,lakhate zahra,1931-03-26,32,,,189204
0042960,Side Street,1974-07-22,83,935000,777000,58819
0040472,Inner Sanctum,1967-05-07,62,,,17839419
0004074,Her Friend the Bandit,1990-02-08,18,,,2832764
0102048,Homicide,1959-03-12,102,,2971660,948326
0932403,The Return of the Vampire,1987-04-12,69,75000,500000,175634
0042219,Backfire,1972-02-10,91,,,34052
1038043,Mammoth,1991-01-20,125,10000000,,8439047
0100994,Young Guns II,1923-02-28,104,10000000,44143400,170318
0037336,Swing Hostess,2001-11-28,76,,,1668412
0022883,The Fatal Glass of Beer,2007-11-12,21,,,22918
0357110,The Ballad of Jack and Rose,1980-05-10,112,1500000,916051,1582604
0039768,Ride the Pink Horse,2010-03-01,101,,,170326
0018479,A Texas Steer,1996-01-02,80,,,10574
0044413,Bend of the River,1960-07-23,91,,3000000,170326
0155754,I'll Remember April,1937-04-22,90,,,1010923
0040644,Night Time in Nevada,2007-09-19,67,,,405370
0971209,A Perfect Getaway,1927-12-26,97,14000000,22852600,3671415
0071194,Bank shot,1985-08-07,83,,,174319
0045986,The Last Posse,1976-10-20,73,,,175634
0151121,Jeans,1971-12-20,175,,,6030744
0031298,Fast and Furious,1975-09-09,73,,,58819
0060498,Helicopter Canada,1922-03-06,50,300000,,156732
0106438,Blue,1996-08-13,79,,,420777
0080582,The Curse of King Tut's Tomb,1971-03-19,98,,,948334
0048667,Strategic Air Command,1966-11-25,112,,6500000,22918
0046239,"Ride, Vaquero!",1961-11-14,90,1128000,3427000,58819
0048614,The Shrike,1998-08-30,88,,,170326
0120815,Saving Private Ryan,1990-03-09,169,70000000,481800000,22918
0007836,Dangers of a Bride,1990-05-06,18,,,4423092
0056575,That Touch of Mink,1999-10-22,99,,17600000,170326
0043560,Fourteen Hours,2004-07-21,92,,,170318
0054759,Come September,1965-05-08,112,,6500000,170326
0004280,Mabel's Busy Day,1977-12-04,13,,,730625
0265662,The Rookie,1973-03-07,127,22000000,80700000,1475269
0092550,Boyfriends and Girlfriends,1958-07-27,103,,,16124222
0048919,23,1978-03-04,103,1375000,1000000,170318
0243493,The Closet,2009-09-28,84,14500000,50109400,74996
0113896,My Family,1935-05-12,126,,11100000,408368
0031066,Babes in Arms,1928-08-15,93,745341,3335000,58819
0116277,The Fan,2013-11-07,116,55000000,18583000,664762
0039235,Calcutta,1990-05-23,83,,2800000,22918
0078843,The Bell Jar,1947-08-21,107,,,940527
0053441,Westbound,1933-04-13,72,,,34052
0051771,In the Money,1977-09-15,61,,,1588593
0042742,Mister 880,2012-11-02,90,,,170318
0004311,The Masquerader,1954-10-28,13,,,2832764
0133763,The Feud Maker,1967-12-06,55,,,405370
0031285,Everything Happens at Night,1965-11-14,78,,,170318
0025129,Fog Over Frisco,1991-03-10,68,,,34052
0034173,Shadows on the Stairs,1955-03-08,64,,,34052
0026038,The Adventures of Rex and Rinty,1982-02-25,229,,,9647427
0047422,River of No Return,1980-07-25,91,2195000,3800000,170318
0050972,Silk Stockings,1969-03-17,117,2581000,2800000,58819
0086122,The Ploughman's Lunch,1936-10-31,107,,,1592896
0259288,Dragonfly,1997-09-15,104,60000000,52300000,1475269
0009466,Out West,1974-12-23,25,,,22918
0027866,Land Without Music,1926-12-10,80,,,10725554
0029126,A Lawman Is Born,1942-07-18,58,,,405370
0034337,Underground,2007-01-28,95,,,105410
0039591,The Macomber Affair,2011-02-11,89,,,174319
4698684,Hunt for the Wilderpeople,1926-10-30,101,,,320415
0044981,O. Henry's Full House,1924-10-26,117,,1000000,170318
0041175,The Big Cat,1974-10-12,75,,,2339219
0781435,The Duchess of Langeais,2015-10-18,137,,616441,5571717
0021324,The Runaway Bride,2011-04-20,69,103000,204000,36437899
0048044,Escape to Burma,2002-08-08,87,,,36437899
0100485,Revenge,1933-06-17,124,20000000,15535800,175634
0012364,The Phantom Carriage,1936-04-10,104,,,8073395
0005571,A Jitney Elopement,1974-12-09,33,,,189204
0069414,Trouble Man,2003-10-21,99,,,170318
0116630,Indian,1965-04-03,185,,,6030744
0025617,The Painted Veil,1946-06-12,85,947000,1658000,58819
1204340,Tyrannosaur,1923-09-07,92,,,19528987
0096273,Tin Toy,1943-11-13,5,300000,,78969
0043126,Western Pacific Agent,1991-08-07,65,,,24480394
0464160,Chup Chup Ke,1931-08-24,164,,,23585669
0109129,Angie,1995-06-09,107,26000000,9398310,1475269
0069385,To Find a Man,1939-10-08,90,,,175634
0024104,"Hello, Sister!",1949-11-02,62,,,10573
0089283,The Holcroft Covenant,1986-07-03,112,,393825,170326
0034078,Rage in Heaven,1987-09-17,85,,,58819
0005314,Fatty's New Role,1939-03-15,13,,,2832764
0056264,Mutiny on the Bounty,1942-07-14,185,19000000,13680000,58819
1090360,Welcome to the Jungle,2011-01-02,83,200000,,49617640
0043424,Come Fill the Cup,1971-03-19,113,,,34052
0120683,Gloria,1958-09-27,108,30000000,4197730,175634
